-3.307402431964874268e-01,2.813861966133117676e-01,1.593863368034362793e-01,-3.055687248706817627e-01,3.602318167686462402e-01,1.064215078949928284e-01,9.721982479095458984e-02,3.992928192019462585e-02,8.705605566501617432e-02,-3.200382925570011139e-03,1.609908938407897949e-01,4.696132242679595947e-02,-7.537490129470825195e-02,1.823792904615402222e-01,1.133827045559883118e-01,3.931248188018798828e-01,1.831743419170379639e-01,7.124034315347671509e-02,1.167725920677185059e-01,-1.782903261482715607e-02,5.227362513542175293e-01,1.147275418043136597e-01,-3.101051412522792816e-02,9.073963165283203125e-01,-3.000882267951965332e-02,-7.816620171070098877e-02,-3.453064858913421631e-01,-1.618141233921051025e-01,1.667160987854003906e-01,2.917478233575820923e-02,3.195365667343139648e-01,-2.407187819480895996e-01,-5.651088804006576538e-02,-2.940850853919982910e-01,2.291088402271270752e-01,-4.497934579849243164e-01,-1.431056857109069824e-01,-3.104266524314880371e-01,4.675047397613525391e-01,3.191092014312744141e-01,-1.611756533384323120e-01,-3.400769233703613281e-01,2.198586761951446533e-01,4.713974148035049438e-02,-3.690399229526519775e-01,-9.458890557289123535e-02,6.035058945417404175e-02,-1.311643123626708984e-01,-1.651960313320159912e-01,3.167250007390975952e-02,-2.493377327919006348e-01,4.503988027572631836e-01,7.459554076194763184e-02,5.743796378374099731e-02,9.948497638106346130e-03,2.239283472299575806e-01,-1.388474255800247192e-01,-3.901970982551574707e-01,-5.141326785087585449e-01,-1.334998011589050293e-01,-2.254739031195640564e-02,-1.437339186668395996e-01,1.046397686004638672e-01,-7.096020132303237915e-02,-2.984071969985961914e-01,-1.905891448259353638e-01,2.425374090671539307e-01,6.342575550079345703e-01,-9.191591739654541016e-01,-3.331961631774902344e-01,-1.553273350000381470e-01,9.734734892845153809e-02,1.464349329471588135e-01,-1.552801430225372314e-01,1.487066000699996948e-01,-1.134448647499084473e-01,9.376671910285949707e-02,4.592713341116905212e-02,4.440789222717285156e-01,1.736978292465209961e-01,-2.565689682960510254e-01,2.122785300016403198e-01,-5.841321125626564026e-02,1.877086758613586426e-01,9.449093043804168701e-02,-1.158918440341949463e-01,1.781421005725860596e-01,6.635862588882446289e-02,-4.760423302650451660e-01,2.313335835933685303e-01,2.113557159900665283e-01,-3.485923409461975098e-01,6.109016537666320801e-01,-1.123437285423278809e-01,2.106987982988357544e-01,1.084131225943565369e-01,1.502634286880493164e-01,2.727844119071960449e-01,1.286265701055526733e-01,1.059686914086341858e-01,-2.451545745134353638e-02,-2.281555533409118652e-01,3.092278242111206055e-01,-1.183174848556518555e-01,2.432037144899368286e-01,-1.067025139927864075e-01,3.744901344180107117e-02,-1.495146155357360840e-01,-1.876163333654403687e-01,4.105422496795654297e-01,-4.156369715929031372e-02,5.335607379674911499e-02,6.612513214349746704e-02,-6.934954226016998291e-02,3.434507921338081360e-02,-2.006252482533454895e-02,7.500834017992019653e-02,6.057062000036239624e-02,-6.197571754455566406e-03,2.812488377094268799e-02,-2.676677405834197998e-01,-4.816811084747314453e-01,6.813690066337585449e-02,2.029842585325241089e-01,-1.909754127264022827e-01,-6.624288856983184814e-02,3.473395481705665588e-02,4.704521894454956055e-01,-7.709585130214691162e-02,-7.752491533756256104e-02,-1.557412445545196533e-01,1.243106648325920105e-01,-1.492924988269805908e-02,3.008931130170822144e-02,-4.576380550861358643e-01,-1.587186008691787720e-01,2.434597015380859375e-01,-1.617476046085357666e-01,-2.746386528015136719e-01,6.359792500734329224e-02,9.501378238201141357e-02,-4.079890251159667969e-01,-2.052006423473358154e-01,4.613522440195083618e-03,1.208004951477050781e-01,2.058155387639999390e-01,-3.302524089813232422e-01,-8.189914748072624207e-03,-2.958319522440433502e-02,-2.039278000593185425e-01,1.522816121578216553e-01,2.400321960449218750e-01,-1.142811328172683716e-01,-3.387038111686706543e-01,-2.302912473678588867e-01,1.069251745939254761e-01,-2.795594930648803711e-01,-7.470633089542388916e-02,-2.608120739459991455e-01,1.717090904712677002e-01,2.764538116753101349e-02,4.279878735542297363e-02,-2.659180760383605957e-01,2.298462092876434326e-01,5.622070282697677612e-02,-3.631986677646636963e-02,9.877160191535949707e-04,4.053425788879394531e-01,-3.183843493461608887e-01,-1.505358815193176270e-01,2.414185404777526855e-01,-2.326947152614593506e-01,1.962562091648578644e-02,3.065336309373378754e-02,-6.476787477731704712e-02,-1.003799140453338623e-01,-6.109310686588287354e-02,-7.410592585802078247e-02,1.905103027820587158e-01,9.195910766720771790e-03,-3.276093006134033203e-01,3.874546885490417480e-01,-2.477734684944152832e-01,-5.638122558593750000e-02,2.144538983702659607e-02,-6.227213889360427856e-02,5.001916885375976562e-01,2.257880866527557373e-01,4.438072443008422852e-01,-1.911198049783706665e-01,-5.122214555740356445e-01,1.233345791697502136e-01,3.105587363243103027e-01,-1.056725829839706421e-01,1.037372127175331116e-01,8.339514955878257751e-03,-2.281388342380523682e-01,4.313247799873352051e-01,1.683000326156616211e-01,9.829665720462799072e-02,1.416349709033966064e-01,7.437347620725631714e-02,1.185995638370513916e-01,1.165965646505355835e-01,-3.804488480091094971e-02,-5.253974348306655884e-02,2.098178267478942871e-01,-1.491307318210601807e-01,1.131918579339981079e-01,2.328428179025650024e-01,-1.096549704670906067e-01,8.021688461303710938e-02,-2.583270072937011719e-01,3.325764238834381104e-01,-1.484448015689849854e-01,-2.116518095135688782e-03,4.100262187421321869e-03,6.803043186664581299e-02,3.470438420772552490e-01,-5.146344192326068878e-03,-4.603266119956970215e-01,3.572586178779602051e-02,-3.265228569507598877e-01,2.162522524595260620e-01,8.317319303750991821e-02,6.428691148757934570e-01,9.163073264062404633e-03,-4.429972469806671143e-01,2.297914624214172363e-01,1.449758261442184448e-01,-1.758753359317779541e-01,-1.161658465862274170e-01,1.523294150829315186e-01,-1.212950199842453003e-01,7.070082426071166992e-02,-2.358240634202957153e-02,8.332042396068572998e-02,-7.521204650402069092e-02,9.964472055435180664e-02,-9.115932136774063110e-02,3.059340827167034149e-02,6.221071481704711914e-01,8.929964154958724976e-02,-1.362927854061126709e-01,-1.922656595706939697e-02,-7.913397625088691711e-03,-2.442886829376220703e-01,4.498115181922912598e-02,-4.507890045642852783e-01,7.097701728343963623e-02,-4.169279932975769043e-01,2.072370648384094238e-01,2.799372375011444092e-01,-3.371816873550415039e-01,-2.739416062831878662e-01,-2.510941028594970703e-01,-6.738967448472976685e-02,-5.396491289138793945e-01,2.817103639245033264e-03,1.809142827987670898e-01,2.973878681659698486e-01,-7.199262827634811401e-02,4.387582838535308838e-02,6.540950387716293335e-02,-6.723163183778524399e-03,-4.495084881782531738e-01,-2.420102953910827637e-01,3.053215742111206055e-01,3.132957220077514648e-01,2.963944673538208008e-01,3.375371098518371582e-01,1.202917024493217468e-01,8.392535150051116943e-02,4.854255318641662598e-01,-4.031848311424255371e-01,-3.941069841384887695e-01,2.614585757255554199e-01,1.684388332068920135e-02,-2.673777341842651367e-01,-1.526102572679519653e-01,1.622024923563003540e-01,3.591090142726898193e-01,1.258935034275054932e-01,3.464186191558837891e-01,-1.667744815349578857e-01,-1.026537269353866577e-01,3.393767476081848145e-01,2.778972685337066650e-01,7.524496316909790039e-02,-1.064335852861404419e-01,4.406205564737319946e-02,2.009522020816802979e-01,-9.841094911098480225e-02,-2.531183063983917236e-01,-1.867470517754554749e-02,3.257207870483398438e-01,1.668072044849395752e-01,-1.415784657001495361e-01,7.764350622892379761e-02,-1.816426813602447510e-01,3.538100793957710266e-02,3.618999570608139038e-02,-8.966904133558273315e-04,2.245821356773376465e-01,4.064972400665283203e-01,1.313162446022033691e-01,-2.737892866134643555e-01,-1.192767471075057983e-01,-6.268454074859619141e+00,9.349674917757511139e-03,3.268366679549217224e-02,-1.251105964183807373e-01,3.446889519691467285e-01,-1.099226474761962891e-01,-2.666928619146347046e-02,-7.253609597682952881e-02,-2.261911928653717041e-01,-2.171888947486877441e-03,-1.303245723247528076e-01,1.485157608985900879e-01,4.577229917049407959e-02,2.111073881387710571e-01,4.827408492565155029e-01,-3.383746743202209473e-01,-1.577852517366409302e-01,1.291577666997909546e-01,-1.685019135475158691e-01,8.969323337078094482e-02,-2.520592808723449707e-01,-5.947912335395812988e-01,7.685801386833190918e-02,5.007371678948402405e-02,2.409996837377548218e-01,2.674979567527770996e-01,-1.337843090295791626e-01,-1.389898359775543213e-01,-1.280592381954193115e-01,6.625637412071228027e-02,1.501186490058898926e-01,-8.882903307676315308e-02,-9.373461455106735229e-02,4.259263873100280762e-01,7.288522087037563324e-03,2.645106427371501923e-02,3.586347699165344238e-01,-3.519623875617980957e-01,-3.454142808914184570e-01,-3.717783093452453613e-01,-2.141007781028747559e-02,-1.197797656059265137e+00,-3.734455704689025879e-01,1.888343393802642822e-01,2.918754816055297852e-01,-2.155410125851631165e-03,1.243134960532188416e-01,-1.669166143983602524e-03,3.658582642674446106e-02,1.536515206098556519e-01,-1.334166824817657471e-01,1.873600780963897705e-01,-2.744070291519165039e-01,-1.335321664810180664e-01,-1.758629921823740005e-03,7.337208092212677002e-02,3.012538552284240723e-01,-2.005401849746704102e-01,-2.531162798404693604e-01,-1.892060935497283936e-01,2.454242408275604248e-01,-1.268817484378814697e-01,-1.436912864446640015e-01,-1.182420328259468079e-01,-2.352984249591827393e-01,-4.880129694938659668e-01,-5.413630604743957520e-01,-8.008633553981781006e-02,1.538268029689788818e-01,-5.510648339986801147e-02,-2.372323870658874512e-01,2.416910678148269653e-01,-5.989378318190574646e-02,2.092615365982055664e-01,1.125159412622451782e-01,-1.422849148511886597e-01,-3.094957768917083740e-02,-3.068766593933105469e-01,-3.754008188843727112e-02,4.315657615661621094e-01,-3.326456621289253235e-02,-1.680046319961547852e-01,-1.146595925092697144e-01,2.544690370559692383e-01,-1.545664966106414795e-01,-9.771732985973358154e-02,6.548688560724258423e-02,-2.637256383895874023e-01,-6.629582643508911133e-01,2.746745944023132324e-03,1.031474322080612183e-01,-2.105906158685684204e-01,-2.756395339965820312e-01,1.966663599014282227e-01,-6.728036701679229736e-02,1.472069770097732544e-01,3.852633833885192871e-01,1.991771161556243896e-01,1.563892960548400879e-01,-2.668874561786651611e-01,3.095285892486572266e-01,-1.491545140743255615e-01,3.344333767890930176e-01,-9.570463001728057861e-02,-1.066164765506982803e-02,4.034995660185813904e-02,-1.770355105400085449e-01,1.671629995107650757e-01,-2.547308206558227539e-01,1.009400039911270142e-01,2.759053111076354980e-01,1.648657172918319702e-01,4.566239118576049805e-01,-3.261762857437133789e-01,1.938810944557189941e-01,-7.625284045934677124e-02,-2.234694659709930420e-01,4.039676785469055176e-01,-1.828475594520568848e-01,-2.991288900375366211e-01,-2.488043606281280518e-01,2.458960413932800293e-01,-4.083247482776641846e-01,-2.074500918388366699e-01,-3.783456683158874512e-01,2.826407551765441895e-01,-2.605051100254058838e-01,-9.656684100627899170e-02,3.577426075935363770e-01,-1.543262302875518799e-01,-1.446112543344497681e-01,1.236308086663484573e-02,2.755182795226573944e-02,2.296470552682876587e-01,2.833009362220764160e-01,2.226298749446868896e-01,-2.007357776165008545e-01,-6.183264255523681641e-01,4.372272267937660217e-02,2.005627453327178955e-01,1.115986928343772888e-01,-4.241730645298957825e-02,-2.506151795387268066e-01,-2.662741541862487793e-01,5.667716264724731445e-02,1.613747924566268921e-01,2.119515985250473022e-01,2.587430551648139954e-02,5.598573386669158936e-02,1.742618381977081299e-01,-4.240081310272216797e-01,-2.411446273326873779e-01,5.226214975118637085e-02,-1.838158816099166870e-01,3.706071972846984863e-01,3.537442684173583984e-01,2.630851864814758301e-01,-1.121328398585319519e-01,-1.590586155652999878e-01,-5.372066497802734375e-01,4.398281574249267578e-01,-1.919078826904296875e-01,3.909958600997924805e-01,-3.936457633972167969e-02,-2.933796048164367676e-01,7.921307086944580078e-01,7.937325537204742432e-02,-8.716306835412979126e-02,5.837795138359069824e-02,-1.687413081526756287e-02,-6.695530414581298828e-01,-3.357349038124084473e-01,-2.451252490282058716e-01,2.716427668929100037e-02,4.733541607856750488e-02,4.374869763851165771e-01,1.588645279407501221e-01,-1.762175858020782471e-01,-9.725603461265563965e-02,3.584424853324890137e-01,-9.224056452512741089e-02,-1.677409559488296509e-01,-2.281274795532226562e-01,-5.305472761392593384e-02,-6.857978552579879761e-02,-1.711851656436920166e-01,9.824673831462860107e-02,1.745119839906692505e-01,-1.146005541086196899e-01,2.237692475318908691e-02,-2.978570163249969482e-01,9.331993013620376587e-02,2.924436628818511963e-01,-4.909537360072135925e-02,-1.257428526878356934e-01,2.095712870359420776e-01,-1.020922437310218811e-01,2.013847678899765015e-01,-3.757768869400024414e-01,-3.929491341114044189e-02,-1.102023124694824219e-01,-7.358011603355407715e-02,-4.064654558897018433e-02,-1.067612022161483765e-01,1.508013904094696045e-02,-3.292585611343383789e-01,-4.874317348003387451e-02,-1.628474704921245575e-02,2.021585553884506226e-01,-2.603883147239685059e-01,8.238005638122558594e-02,-1.279322355985641479e-01,-4.024533033370971680e-01,-2.248893305659294128e-02,1.994436979293823242e-01,-3.027386367321014404e-01,-1.597664952278137207e-01,-7.109397649765014648e-02,-5.325682163238525391e-01,4.346639811992645264e-01,4.032374918460845947e-02,-2.974887490272521973e-01,1.314610242843627930e-01,-1.010221689939498901e-01,-1.972309052944183350e-01,-8.190290629863739014e-02,2.488305866718292236e-01,1.763591170310974121e-02,1.684970557689666748e-01,-1.082312837243080139e-01,1.661045849323272705e-01,-1.014786958694458008e+00,-8.800503611564636230e-02,2.496339380741119385e-01,9.933574497699737549e-02,-5.150162056088447571e-02,-3.932394981384277344e-01,-5.640145540237426758e-01,1.340520381927490234e-02,-1.549958288669586182e-01,2.024974822998046875e-01,-8.468824625015258789e-02,-5.073491334915161133e-01,-8.574956655502319336e-01,1.820196360349655151e-01,2.685045897960662842e-01,2.364325225353240967e-01,2.747075557708740234e-01,-2.392321676015853882e-01,3.263404667377471924e-01,-2.218414843082427979e-01,-1.045594513416290283e-01,-1.381403058767318726e-01,-3.749166131019592285e-01,4.630369544029235840e-01,-4.661070108413696289e-01,-2.634993940591812134e-02,-3.751746565103530884e-02,-2.122089266777038574e-02,-1.204055696725845337e-01,-2.914481759071350098e-01,2.634475827217102051e-01,-1.845236271619796753e-01,1.348447799682617188e-02,-8.396955206990242004e-03,4.495427608489990234e-01,-6.838607043027877808e-02,3.358058929443359375e-01,-6.593344360589981079e-02,-1.837019622325897217e-01,2.652326226234436035e-01,-3.334817290306091309e-01,-3.268612921237945557e-01,-9.478858113288879395e-02,-2.685256600379943848e-01,2.957840561866760254e-01,-9.873542189598083496e-02,-2.484816461801528931e-01,7.804124355316162109e-01,-3.436925411224365234e-01,-4.882887005805969238e-02,-2.118591517210006714e-01,-2.621057033538818359e-01,-1.989176869392395020e-01,6.971471011638641357e-02,-2.465712428092956543e-01,9.725853055715560913e-02,1.157011613249778748e-01,-4.815477132797241211e-02,-1.514742672443389893e-01,1.600278615951538086e-01,1.387204825878143311e-01,-3.043994866311550140e-02,-2.218528240919113159e-01,-3.569878935813903809e-01,-3.018854372203350067e-02,2.091791331768035889e-01,1.913663744926452637e-01,1.285194158554077148e-01,-8.058050274848937988e-02,-1.499293744564056396e-01,-7.044340670108795166e-02,1.463361382484436035e-01,1.621525436639785767e-01,5.392622202634811401e-02,-2.995251417160034180e-01,2.538122236728668213e-01,-3.319690823554992676e-01,-1.580558866262435913e-01,2.729611396789550781e-01,-1.753780245780944824e-01,-4.515740871429443359e-01,1.721227169036865234e-01,1.490146964788436890e-01,-2.269372493028640747e-01,-7.465957850217819214e-02,2.255026549100875854e-01,5.616709217429161072e-02,3.232685327529907227e-01,7.321952283382415771e-02,1.302322000265121460e-01,2.475417852401733398e-01,1.185942739248275757e-01,4.254818707704544067e-02,6.120699048042297363e-01,7.100135087966918945e-02,3.033645153045654297e-01,1.371036097407341003e-02,-5.393774807453155518e-02,1.582491099834442139e-01,2.213762104511260986e-01,2.806968092918395996e-01,-1.766954511404037476e-01,4.945437908172607422e-01,6.818999350070953369e-02,-6.749159097671508789e-02,-2.119302451610565186e-01,-3.270005881786346436e-01,4.074805974960327148e-02,-2.185697667300701141e-02,-5.934171080589294434e-01,-1.684907972812652588e-01,3.941515982151031494e-01,3.129734992980957031e-01,2.601550817489624023e-01,1.204851865768432617e-01,1.554734408855438232e-01,-1.505090296268463135e-01,2.045540884137153625e-02,2.825102806091308594e-01,9.967771172523498535e-02,1.987709477543830872e-02,5.616935342550277710e-02,-1.263383030891418457e-02,2.282333374023437500e-02,-1.472795605659484863e-01,3.596675992012023926e-01,8.685854077339172363e-02,2.605604231357574463e-01,5.101260542869567871e-01,4.309682175517082214e-02,3.482847213745117188e-01,4.497317671775817871e-01,-4.727768152952194214e-02,-5.897543430328369141e-01,-5.046934634447097778e-02,-5.535436421632766724e-02,6.368307024240493774e-02,-1.489081792533397675e-02,1.925436556339263916e-01,-1.712668687105178833e-01,-9.395731985569000244e-02,4.154949784278869629e-01,1.200014352798461914e-01,4.881062731146812439e-02,-1.930973306298255920e-02,3.172214627265930176e-01,-2.823228240013122559e-01,-3.544573783874511719e-01,-8.060799539089202881e-02,8.318455517292022705e-02,-3.978847861289978027e-01,-2.369901835918426514e-01,-3.424595594406127930e-01,-1.396408677101135254e-01,-2.771283388137817383e-01,-2.137987315654754639e-02,5.337648838758468628e-02,-6.613349914550781250e-02,-4.605190455913543701e-02,-2.119605392217636108e-01,-1.346190422773361206e-01,3.971008062362670898e-01,-3.277651965618133545e-01,-3.672851324081420898e-01,-1.145100817084312439e-01,8.918300271034240723e-02,-3.953614830970764160e-02,4.316455125808715820e-01,4.289700984954833984e-01,-1.610186696052551270e-01,-2.386745810508728027e-02,-1.567632853984832764e-01,-1.834756135940551758e-01,1.025071591138839722e-01,1.733573228120803833e-01,-2.931386828422546387e-01,3.637574613094329834e-01,-2.373951971530914307e-01,2.676224708557128906e-01,4.276632517576217651e-02,1.667725443840026855e-01,6.973388046026229858e-02,-1.576904505491256714e-01,-3.034866452217102051e-01,-1.100945845246315002e-01,2.289356887340545654e-01,-3.317957520484924316e-01,-1.018640995025634766e-01,2.982721328735351562e-01,-1.847470402717590332e-01,-2.899252250790596008e-02,-1.969747245311737061e-01,-1.436645835638046265e-01,-2.268809974193572998e-01,-2.379384264349937439e-02,1.302752643823623657e-01,3.982725739479064941e-02,-1.688644289970397949e-01,-3.705081343650817871e-02,2.527557015419006348e-01,4.645115882158279419e-02,-2.227550745010375977e-01,-2.838731743395328522e-04,6.011888757348060608e-02,-2.483283542096614838e-02,4.884125664830207825e-03,6.176722794771194458e-02,-3.021041117608547211e-02,-2.950214594602584839e-02,2.454017400741577148e-01,2.131350636482238770e-01,1.456966102123260498e-01,7.913701236248016357e-02,4.098064303398132324e-01,-2.676701247692108154e-01,-3.848395943641662598e-01,-2.521217763423919678e-01,-4.847299307584762573e-03,3.612216114997863770e-01,-1.718989908695220947e-01,1.282743178308010101e-02,2.087982147932052612e-01,1.344606578350067139e-01,2.852047607302665710e-02,-7.287029176950454712e-02,-3.021400570869445801e-01,-1.828536838293075562e-01,8.665125817060470581e-02,1.931831389665603638e-01
