Section,Url,Content,Metadata
88. —Front Matter,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title18-chapter88-front&num=0&edition=prelim,18 USC Ch. 88: Front Matter            Result 1 of 1                                      Current2018 Ed. and Supplement V (1/3/2024)2018 Ed. and Supplement IV (1/5/2023)2018 Ed. and Supplement III (1/3/2022)2018 Ed. and Supplement II (1/13/2021)2018 Ed. and Supplement I (1/24/2020)2018 Main Ed. (1/14/2019)2012 Ed. and Supplement V (1/12/2018)2012 Ed. and Supplement IV (1/6/2017)2012 Ed. and Supplement III (1/3/2016)2012 Ed. and Supplement II (1/5/2015)2012 Ed. and Supplement I (1/16/2014)2012 Main Ed. (1/15/2013)2006 Ed. and Supplement V (1/3/2012)2006 Ed. and Supplement IV (1/7/2011)2006 Ed. and Supplement III (2/1/2010)2006 Ed. and Supplement II (1/5/2009)2006 Ed. and Supplement I (1/8/2008)2006 Main Ed. (1/3/2007)2000 Ed. and Supplement V (1/2/2006)2000 Ed. and Supplement IV (1/3/2005)2000 Ed. and Supplement III (1/19/2004)2000 Ed. and Supplement II (1/6/2003)2000 Ed. and Supplement I (1/22/2002)2000 Main Ed. (1/2/2001)1994 Ed. and Supplement V (1/23/2000)1994 Ed. and Supplement IV (1/5/1999)1994 Ed. and Supplement III (1/26/1998)1994 Ed. and Supplement II (1/6/1997)1994 Ed. and Supplement I (1/16/1996)1994 Main Ed. (1/4/1995)                         Back to Original Document << Previous                                 TITLE 18 / PART I / CHAPTER 88 / Front Matter                                 Next >>[Print]                                  [Print selection][OLRC Home]Help 18 USC Ch. 88: Front MatterFrom Title 18-CRIMES AND CRIMINAL PROCEDUREPART I-CRIMESCHAPTER 88-PRIVACYCHAPTER 88-PRIVACYSec.1801.Video voyeurism.,
1801. Video voyeurism,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title18-section1801&num=0&edition=prelim,"(a) Whoever, in the special maritime and territorial jurisdiction of the United States, has the intent to capture an image of a private area of an individual without their consent, and knowingly does so under circumstances in which the individual has a reasonable expectation of privacy, shall be fined under this title or imprisoned not more than one year, or both.(b) In this section-(1) the term ""capture"", with respect to an image, means to videotape, photograph, film, record by any means, or broadcast;(2) the term ""broadcast"" means to electronically transmit a visual image with the intent that it be viewed by a person or persons;(3) the term ""a private area of the individual"" means the naked or undergarment clad genitals, pubic area, buttocks, or female breast of that individual;(4) the term ""female breast"" means any portion of the female breast below the top of the areola; and(5) the term ""under circumstances in which that individual has a reasonable expectation of privacy"" means-(A) circumstances in which a reasonable person would believe that he or she could disrobe in privacy, without being concerned that an image of a private area of the individual was being captured; or(B) circumstances in which a reasonable person would believe that a private area of the individual would not be visible to the public, regardless of whether that person is in a public or private place.(c) This section does not prohibit any lawful law enforcement, correctional, or intelligence activity.(Added Pub. L. 108–495, §2(a), Dec. 23, 2004, 118 Stat. 3999.)Statutory Notes and Related SubsidiariesShort Title of 2004 AmendmentPub. L. 108–495, §1, Dec. 23, 2004, 118 Stat. 3999, provided that: ""This Act [enacting this chapter] may be cited as the 'Video Voyeurism Prevention Act of 2004'.""",
