Section,Url,Content,Metadata
97. —Front Matter,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title18-chapter97-front&num=0&edition=prelim,"18 USC Ch. 97: Front Matter            Result 1 of 1                                      Current2018 Ed. and Supplement V (1/3/2024)2018 Ed. and Supplement IV (1/5/2023)2018 Ed. and Supplement III (1/3/2022)2018 Ed. and Supplement II (1/13/2021)2018 Ed. and Supplement I (1/24/2020)2018 Main Ed. (1/14/2019)2012 Ed. and Supplement V (1/12/2018)2012 Ed. and Supplement IV (1/6/2017)2012 Ed. and Supplement III (1/3/2016)2012 Ed. and Supplement II (1/5/2015)2012 Ed. and Supplement I (1/16/2014)2012 Main Ed. (1/15/2013)2006 Ed. and Supplement V (1/3/2012)2006 Ed. and Supplement IV (1/7/2011)2006 Ed. and Supplement III (2/1/2010)2006 Ed. and Supplement II (1/5/2009)2006 Ed. and Supplement I (1/8/2008)2006 Main Ed. (1/3/2007)2000 Ed. and Supplement V (1/2/2006)2000 Ed. and Supplement IV (1/3/2005)2000 Ed. and Supplement III (1/19/2004)2000 Ed. and Supplement II (1/6/2003)2000 Ed. and Supplement I (1/22/2002)2000 Main Ed. (1/2/2001)1994 Ed. and Supplement V (1/23/2000)1994 Ed. and Supplement IV (1/5/1999)1994 Ed. and Supplement III (1/26/1998)1994 Ed. and Supplement II (1/6/1997)1994 Ed. and Supplement I (1/16/1996)1994 Main Ed. (1/4/1995)                         Back to Original Document << Previous                                 TITLE 18 / PART I / CHAPTER 97 / Front Matter                                 Next >>[Print]                                  [Print selection][OLRC Home]Help 18 USC Ch. 97: Front MatterFrom Title 18-CRIMES AND CRIMINAL PROCEDUREPART I-CRIMESCHAPTER 97-RAILROAD CARRIERS AND MASS TRANSPORTATION SYSTEMS ON LAND, ON WATER, OR THROUGH THE AIRJump To: MiscellaneousAmendmentsCHAPTER 97-RAILROAD CARRIERS AND MASS TRANSPORTATION SYSTEMS ON LAND, ON WATER, OR THROUGH THE AIRSec.1991.Entering train to commit crime.1992.Terrorist attacks and other violence against railroad carriers and against mass transportation systems on land, on water, or through the air.        Historical and Revision NotesThis chapter does not include motor busses, interstate trucking facilities or airplanes within the protection of existing law. Motor busses and trucks already carry a huge amount of interstate commerce. It is reasonable to presume that much interstate freight and express will soon be carried by air.Attention is directed to the consideration of the extension of the laws now applicable only to railroads to these other interstate facilities. 80th Congress House Report No. 304.Editorial NotesAmendments2006-Pub. L. 109–177, title I, §110(b)(1), Mar. 9, 2006, 120 Stat. 208, substituted ""RAILROAD CARRIERS AND MASS TRANSPORTATION SYSTEMS ON LAND, ON WATER, OR THROUGH THE AIR"" for ""RAILROADS"" in chapter heading, added item 1992, and struck out former items 1992 ""Wrecking trains"" and 1993 ""Terrorist attacks and other acts of violence against public transportation systems"".2005-Pub. L. 109–59, title III, §3042(b), Aug. 10, 2005, 119 Stat. 1640, substituted ""public transportation"" for ""mass transportation"" in item 1993.2001-Pub. L. 107–56, title VIII, §801(f), Oct. 26, 2001, 115 Stat. 376, added item 1993.","Amendments2006-Pub. L. 109–177, title I, §110(b)(1), Mar. 9, 2006, 120 Stat. 208, substituted ""RAILROAD CARRIERS AND MASS TRANSPORTATION SYSTEMS ON LAND, ON WATER, OR THROUGH THE AIR"" for ""RAILROADS"" in chapter heading, added item 1992, and struck out former items 1992 ""Wrecking trains"" and 1993 ""Terrorist attacks and other acts of violence against public transportation systems"".2005-Pub. L. 109–59, title III, §3042(b), Aug. 10, 2005, 119 Stat. 1640, substituted ""public transportation"" for ""mass transportation"" in item 1993.2001-Pub. L. 107–56, title VIII, §801(f), Oct. 26, 2001, 115 Stat. 376, added item 1993."
1991. Entering train to commit crime,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title18-section1991&num=0&edition=prelim,"Whoever, in any Territory or District, or within or upon any place within the exclusive jurisdiction of the United States, willfully and maliciously trespasses upon or enters upon any railroad train, railroad car, or railroad locomotive, with the intent to commit murder or robbery, shall be fined under this title or imprisoned not more than twenty years, or both.Whoever, within such jurisdiction, willfully and maliciously trespasses upon or enters upon any railroad train, railroad car, or railroad locomotive, with intent to commit any unlawful violence upon or against any passenger on said train, or car, or upon or against any engineer, conductor, fireman, brakeman, or any officer or employee connected with said locomotive, train, or car, or upon or against any express messenger or mail agent on said train or in any car thereof, or to commit any crime or offense against any person or property thereon, shall be fined under this title or imprisoned not more than one year, or both.Upon the trial of any person charged with any offense set forth in this section, it shall not be necessary to set forth or prove the particular person against whom it was intended to commit the offense, or that it was intended to commit such offense against any particular person.(June 25, 1948, ch. 645, 62 Stat. 794; Pub. L. 103–322, title XXXIII, §330016(1)(K), Sept. 13, 1994, 108 Stat. 2147; Pub. L. 104–294, title VI, §601(a)(8), Oct. 11, 1996, 110 Stat. 3498.)Historical and Revision NotesBased on title 18, U.S.C., 1940 ed., §522 (Mar. 4, 1909, ch. 321, §322, 35 Stat. 1150).After the word ""Whoever"" the following was inserted: ""in any Territory or District, or within or upon any place within the exclusive jurisdiction of the United States"" as based upon the express provisions of title 18, U.S.C., 1940 ed., §511, wherein this section is made applicable only ""in any Territory or District, or within or upon any place within the exclusive jurisdiction of the United States.""Words ""whoever shall counsel, aid, abet, or assist in the perpetration of any of the offenses set forth in this section shall be deemed to be a principal therein"" were omitted as unnecessary. Such persons are made principals by section 2 of this title.Minor changes also were made in phraseology.Editorial NotesAmendments1996-Pub. L. 104–294 substituted ""fined under this title"" for ""fined not more than $1,000"" in second par.1994-Pub. L. 103–322 substituted ""fined under this title"" for ""fined not more than $5,000"" in first par.","Amendments1996-Pub. L. 104–294 substituted ""fined under this title"" for ""fined not more than $1,000"" in second par.1994-Pub. L. 103–322 substituted ""fined under this title"" for ""fined not more than $5,000"" in first par."
"1992. Terrorist attacks and other violence against railroad carriers and against mass transportation systems on land, on water, or through the air",https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title18-section1992&num=0&edition=prelim,"(a) General Prohibitions.-Whoever, in a circumstance described in subsection (c), knowingly and without lawful authority or permission-(1) wrecks, derails, sets fire to, or disables railroad on-track equipment or a mass transportation vehicle;(2) places any biological agent or toxin, destructive substance, or destructive device in, upon, or near railroad on-track equipment or a mass transportation vehicle with intent to endanger the safety of any person, or with a reckless disregard for the safety of human life;(3) places or releases a hazardous material or a biological agent or toxin on or near any property described in subparagraph (A) or (B) of paragraph (4), with intent to endanger the safety of any person, or with reckless disregard for the safety of human life;(4) sets fire to, undermines, makes unworkable, unusable, or hazardous to work on or use, or places any biological agent or toxin, destructive substance, or destructive device in, upon, or near any-(A) tunnel, bridge, viaduct, trestle, track, electromagnetic guideway, signal, station, depot, warehouse, terminal, or any other way, structure, property, or appurtenance used in the operation of, or in support of the operation of, a railroad carrier, and with intent to, or knowing or having reason to know,1 such activity would likely, derail, disable, or wreck railroad on-track equipment; or(B) garage, terminal, structure, track, electromagnetic guideway, supply, or facility used in the operation of, or in support of the operation of, a mass transportation vehicle, and with intent to, or knowing or having reason to know,1 such activity would likely, derail, disable, or wreck a mass transportation vehicle used, operated, or employed by a mass transportation provider;(5) removes an appurtenance from, damages, or otherwise impairs the operation of a railroad signal system or mass transportation signal or dispatching system, including a train control system, centralized dispatching system, or highway-railroad grade crossing warning signal;(6) with intent to endanger the safety of any person, or with a reckless disregard for the safety of human life, interferes with, disables, or incapacitates any dispatcher, driver, captain, locomotive engineer, railroad conductor, or other person while the person is employed in dispatching, operating, controlling, or maintaining railroad on-track equipment or a mass transportation vehicle;(7) commits an act, including the use of a dangerous weapon, with the intent to cause death or serious bodily injury to any person who is on property described in subparagraph (A) or (B) of paragraph (4);(8) surveils, photographs, videotapes, diagrams, or otherwise collects information with the intent to plan or assist in planning any of the acts described in paragraphs (1) through (6);(9) conveys false information, knowing the information to be false, concerning an attempt or alleged attempt to engage in a violation of this subsection; or(10) attempts, threatens, or conspires to engage in any violation of any of paragraphs (1) through (9),shall be fined under this title or imprisoned not more than 20 years, or both, and if the offense results in the death of any person, shall be imprisoned for any term of years or for life, or subject to death, except in the case of a violation of paragraph (8), (9), or (10).(b) Aggravated Offense.-Whoever commits an offense under subsection (a) of this section in a circumstance in which-(1) the railroad on-track equipment or mass transportation vehicle was carrying a passenger or employee at the time of the offense;(2) the railroad on-track equipment or mass transportation vehicle was carrying high-level radioactive waste or spent nuclear fuel at the time of the offense; or(3) the offense was committed with the intent to endanger the safety of any person, or with a reckless disregard for the safety of any person, and the railroad on-track equipment or mass transportation vehicle was carrying a hazardous material at the time of the offense that-(A) was required to be placarded under subpart F of part 172 of title 49, Code of Federal Regulations; and(B) is identified as class number 3, 4, 5, 6.1, or 8 and packing group I or packing group II, or class number 1, 2, or 7 under the hazardous materials table of section 172.101 of title 49, Code of Federal Regulations,shall be fined under this title or imprisoned for any term of years or life, or both, and if the offense resulted in the death of any person, the person may be sentenced to death.(c) Circumstances Required for Offense.-A circumstance referred to in subsection (a) is any of the following:(1) Any of the conduct required for the offense is, or, in the case of an attempt, threat, or conspiracy to engage in conduct, the conduct required for the completed offense would be, engaged in, on, against, or affecting a mass transportation provider, or a railroad carrier engaged in interstate or foreign commerce.(2) Any person travels or communicates across a State line in order to commit the offense, or transports materials across a State line in aid of the commission of the offense.(d) Definitions.-In this section-(1) the term ""biological agent"" has the meaning given to that term in section 178(1);(2) the term ""dangerous weapon"" means a weapon, device, instrument, material, or substance, animate or inanimate, that is used for, or is readily capable of, causing death or serious bodily injury, including a pocket knife with a blade of less than 2½ inches in length and a box cutter;(3) the term ""destructive device"" has the meaning given to that term in section 921(a)(4);(4) the term ""destructive substance"" means an explosive substance, flammable material, infernal machine, or other chemical, mechanical, or radioactive device or material, or matter of a combustible, contaminative, corrosive, or explosive nature, except that the term ""radioactive device"" does not include any radioactive device or material used solely for medical, industrial, research, or other peaceful purposes;(5) the term ""hazardous material"" has the meaning given to that term in chapter 51 of title 49;(6) the term ""high-level radioactive waste"" has the meaning given to that term in section 2(12) of the Nuclear Waste Policy Act of 1982 (42 U.S.C. 10101(12));(7) the term ""mass transportation"" has the meaning given to that term in section 5302(a)(7) 2 of title 49, except that the term includes intercity bus transportation 3 school bus, charter, and sightseeing transportation and passenger vessel as that term is defined in section 2101(31) of title 46, United States Code;(8) the term ""on-track equipment"" means a carriage or other contrivance that runs on rails or electromagnetic guideways;(9) the term ""railroad on-track equipment"" means a train, locomotive, tender, motor unit, freight or passenger car, or other on-track equipment used, operated, or employed by a railroad carrier;(10) the term ""railroad"" has the meaning given to that term in chapter 201 of title 49;(11) the term ""railroad carrier"" has the meaning given to that term in chapter 201 of title 49;(12) the term ""serious bodily injury"" has the meaning given to that term in section 1365;(13) the term ""spent nuclear fuel"" has the meaning given to that term in section 2(23) of the Nuclear Waste Policy Act of 1982 (42 U.S.C. 10101(23));(14) the term ""State"" has the meaning given to that term in section 2266;(15) the term ""toxin"" has the meaning given to that term in section 178(2); and(16) the term ""vehicle"" means any carriage or other contrivance used, or capable of being used, as a means of transportation on land, on water, or through the air.(Added Pub. L. 109–177, title I, §110(a), Mar. 9, 2006, 120 Stat. 205; amended Pub. L. 110–53, title XV, §1539, Aug. 3, 2007, 121 Stat. 468; Pub. L. 115–232, div. C, title XXXV, §3541(b)(3), Aug. 13, 2018, 132 Stat. 2323.)Editorial NotesReferences in TextSection 5302 of title 49, referred to in subsec. (d)(7), was amended generally by Pub. L. 112–141, div. B, §20004, July 6, 2012, 126 Stat. 623, and, as so amended, no longer defines the term ""mass transportation"".Prior ProvisionsA prior section 1992, acts June 25, 1948, ch. 645, 62 Stat. 794; Pub. L. 103–322, title VI, §60003(a)(8), title XXXIII, §330016(1)(L), Sept. 13, 1994, 108 Stat. 1969, 2147; Pub. L. 104–88, title IV, §402(b), Dec. 29, 1995, 109 Stat. 955; Pub. L. 107–56, title VIII, §811(e), Oct. 26, 2001, 115 Stat. 381; Pub. L. 107–273, div. B, title IV, §4002(a)(6), Nov. 2, 2002, 116 Stat. 1807, related to penalties for wrecking a train used by a railroad in interstate or foreign commerce, prior to repeal by Pub. L. 109–177, title I, §110(a), Mar. 9, 2006, 120 Stat. 205.Amendments2018-Subsec. (d)(7). Pub. L. 115–232 substituted ""section 2101(31)"" for ""section 2101(22)"".2007-Subsec. (d)(7). Pub. L. 110–53 inserted ""intercity bus transportation"" after ""includes"".1 So in original. The comma probably should not appear.2 See References in Text note below.3 So in original. Probably should be followed by a comma.","References in TextSection 5302 of title 49, referred to in subsec. (d)(7), was amended generally by Pub. L. 112–141, div. B, §20004, July 6, 2012, 126 Stat. 623, and, as so amended, no longer defines the term ""mass transportation"".Prior ProvisionsA prior section 1992, acts June 25, 1948, ch. 645, 62 Stat. 794; Pub. L. 103–322, title VI, §60003(a)(8), title XXXIII, §330016(1)(L), Sept. 13, 1994, 108 Stat. 1969, 2147; Pub. L. 104–88, title IV, §402(b), Dec. 29, 1995, 109 Stat. 955; Pub. L. 107–56, title VIII, §811(e), Oct. 26, 2001, 115 Stat. 381; Pub. L. 107–273, div. B, title IV, §4002(a)(6), Nov. 2, 2002, 116 Stat. 1807, related to penalties for wrecking a train used by a railroad in interstate or foreign commerce, prior to repeal by Pub. L. 109–177, title I, §110(a), Mar. 9, 2006, 120 Stat. 205.Amendments2018-Subsec. (d)(7). Pub. L. 115–232 substituted ""section 2101(31)"" for ""section 2101(22)"".2007-Subsec. (d)(7). Pub. L. 110–53 inserted ""intercity bus transportation"" after ""includes"".1 So in original. The comma probably should not appear.2 See References in Text note below.3 So in original. Probably should be followed by a comma."
"1993. Repealed. Pub. L. 109-177, title I, §110(a), Mar. 9, 2006, 120 Stat. 205",https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title18-section1993&num=0&edition=prelim,"18 USC 1993: Repealed. Pub. L. 109-177, title I, §110(a), Mar. 9, 2006, 120 Stat. 205            Result 1 of 1                                      Current2018 Ed. and Supplement V (1/3/2024)2018 Ed. and Supplement IV (1/5/2023)2018 Ed. and Supplement III (1/3/2022)2018 Ed. and Supplement II (1/13/2021)2018 Ed. and Supplement I (1/24/2020)2018 Main Ed. (1/14/2019)2012 Ed. and Supplement V (1/12/2018)2012 Ed. and Supplement IV (1/6/2017)2012 Ed. and Supplement III (1/3/2016)2012 Ed. and Supplement II (1/5/2015)2012 Ed. and Supplement I (1/16/2014)2012 Main Ed. (1/15/2013)2006 Ed. and Supplement V (1/3/2012)2006 Ed. and Supplement IV (1/7/2011)2006 Ed. and Supplement III (2/1/2010)2006 Ed. and Supplement II (1/5/2009)2006 Ed. and Supplement I (1/8/2008)2006 Main Ed. (1/3/2007)2000 Ed. and Supplement V (1/2/2006)2000 Ed. and Supplement IV (1/3/2005)2000 Ed. and Supplement III (1/19/2004)2000 Ed. and Supplement II (1/6/2003)2000 Ed. and Supplement I (1/22/2002)2000 Main Ed. (1/2/2001)1994 Ed. and Supplement V (1/23/2000)1994 Ed. and Supplement IV (1/5/1999)1994 Ed. and Supplement III (1/26/1998)1994 Ed. and Supplement II (1/6/1997)1994 Ed. and Supplement I (1/16/1996)1994 Main Ed. (1/4/1995)                         Back to Original Document << Previous                                 TITLE 18 / PART I / CHAPTER 97 / § 1993                                 Next >>[Print]                                  [Print selection][OLRC Home]Help 18 USC 1993: Repealed. Pub. L. 109-177, title I, §110(a), Mar. 9, 2006, 120 Stat. 205Text contains those laws in effect on September 28, 2024From Title 18-CRIMES AND CRIMINAL PROCEDUREPART I-CRIMESCHAPTER 97-RAILROAD CARRIERS AND MASS TRANSPORTATION SYSTEMS ON LAND, ON WATER, OR THROUGH THE AIR[§1993. Repealed. Pub. L. 109–177, title I, §110(a), Mar. 9, 2006, 120 Stat. 205]Section, added Pub. L. 107–56, title VIII, §801, Oct. 26, 2001, 115 Stat. 374; amended Pub. L. 108–21, title VI, §609, Apr. 30, 2003, 117 Stat. 692; Pub. L. 109–59, title III, §3042(a), Aug. 10, 2005, 119 Stat. 1639, related to terrorist attacks and other acts of violence against public transportation systems. See section 1992 of this title.",
