Section,Url,Content,Metadata
231. —Front Matter,https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title18-chapter231-front&num=0&edition=prelim,18 USC Ch. 231: Front Matter            Result 1 of 1                                      Current2018 Ed. and Supplement V (1/3/2024)2018 Ed. and Supplement IV (1/5/2023)2018 Ed. and Supplement III (1/3/2022)2018 Ed. and Supplement II (1/13/2021)2018 Ed. and Supplement I (1/24/2020)2018 Main Ed. (1/14/2019)2012 Ed. and Supplement V (1/12/2018)2012 Ed. and Supplement IV (1/6/2017)2012 Ed. and Supplement III (1/3/2016)2012 Ed. and Supplement II (1/5/2015)2012 Ed. and Supplement I (1/16/2014)2012 Main Ed. (1/15/2013)2006 Ed. and Supplement V (1/3/2012)2006 Ed. and Supplement IV (1/7/2011)2006 Ed. and Supplement III (2/1/2010)2006 Ed. and Supplement II (1/5/2009)2006 Ed. and Supplement I (1/8/2008)2006 Main Ed. (1/3/2007)2000 Ed. and Supplement V (1/2/2006)2000 Ed. and Supplement IV (1/3/2005)2000 Ed. and Supplement III (1/19/2004)2000 Ed. and Supplement II (1/6/2003)2000 Ed. and Supplement I (1/22/2002)2000 Main Ed. (1/2/2001)1994 Ed. and Supplement V (1/23/2000)1994 Ed. and Supplement IV (1/5/1999)1994 Ed. and Supplement III (1/26/1998)1994 Ed. and Supplement II (1/6/1997)1994 Ed. and Supplement I (1/16/1996)1994 Main Ed. (1/4/1995)                         Back to Original Document << Previous                                 TITLE 18 / PART II / CHAPTER 231 / Front Matter                                 Next >>[Print]                                  [Print selection][OLRC Home]Help 18 USC Ch. 231: Front MatterFrom Title 18-CRIMES AND CRIMINAL PROCEDUREPART II-CRIMINAL PROCEDURECHAPTER 231-REPEALED[CHAPTER 231-REPEALED],
"3651. to 3656. Repealed or Renumbered. Pub. L. 98-473, title II, §212(a)(1), (2), Oct. 12, 1984, 98 Stat. 1987",https://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title18-section3651&num=0&edition=prelim,"18 USC 3651 to 3656: Repealed or Renumbered. Pub. L. 98-473, title II, §212(a)(1), (2), Oct. 12, 1984, 98 Stat. 1987            Result 1 of 1                                      Current2018 Ed. and Supplement V (1/3/2024)2018 Ed. and Supplement IV (1/5/2023)2018 Ed. and Supplement III (1/3/2022)2018 Ed. and Supplement II (1/13/2021)2018 Ed. and Supplement I (1/24/2020)2018 Main Ed. (1/14/2019)2012 Ed. and Supplement V (1/12/2018)2012 Ed. and Supplement IV (1/6/2017)2012 Ed. and Supplement III (1/3/2016)2012 Ed. and Supplement II (1/5/2015)2012 Ed. and Supplement I (1/16/2014)2012 Main Ed. (1/15/2013)2006 Ed. and Supplement V (1/3/2012)2006 Ed. and Supplement IV (1/7/2011)2006 Ed. and Supplement III (2/1/2010)2006 Ed. and Supplement II (1/5/2009)2006 Ed. and Supplement I (1/8/2008)2006 Main Ed. (1/3/2007)2000 Ed. and Supplement V (1/2/2006)2000 Ed. and Supplement IV (1/3/2005)2000 Ed. and Supplement III (1/19/2004)2000 Ed. and Supplement II (1/6/2003)2000 Ed. and Supplement I (1/22/2002)2000 Main Ed. (1/2/2001)1994 Ed. and Supplement V (1/23/2000)1994 Ed. and Supplement IV (1/5/1999)1994 Ed. and Supplement III (1/26/1998)1994 Ed. and Supplement II (1/6/1997)1994 Ed. and Supplement I (1/16/1996)1994 Main Ed. (1/4/1995)                         Back to Original Document << Previous                                 TITLE 18 / PART II / CHAPTER 231 / §§ 3651 to 3656                                 Next >>[Print]                                  [Print selection][OLRC Home]Help 18 USC 3651 to 3656: Repealed or Renumbered. Pub. L. 98-473, title II, §212(a)(1), (2), Oct. 12, 1984, 98 Stat. 1987Text contains those laws in effect on September 28, 2024From Title 18-CRIMES AND CRIMINAL PROCEDUREPART II-CRIMINAL PROCEDURECHAPTER 231-REPEALEDJump To: Miscellaneous[§§3651 to 3656. Repealed or Renumbered. Pub. L. 98–473, title II, §212(a)(1), (2), Oct. 12, 1984, 98 Stat. 1987]Section 3651, acts June 25, 1948, ch. 645, 62 Stat. 842; June 20, 1958, Pub. L. 85–463, §1, 72 Stat. 216; Aug. 23, 1958, Pub. L. 85–741,72 Stat. 834; Oct. 22, 1970, Pub. L. 91–492, §1, 84 Stat. 1090; May 11, 1972, Pub. L. 92–293, §1, 86 Stat. 136; Oct. 27, 1978, Pub. L. 95–537, §2, 92 Stat. 2038; Oct. 12, 1984, Pub. L. 98–473, title II, §§235(a)(1), 238(b), (c), (i), 98 Stat. 2031, 2038, 2039; Oct. 30, 1984, Pub. L. 98–596, §§4, 12(a)(2), (3), (9), (b), 98 Stat. 3136, 3139, 3140, related to suspension of sentence and probation.Section 3652, act June 25, 1948, ch. 645, 62 Stat. 842, related to probation-(Rule).Section 3653, acts June 25, 1948, ch. 645, 62 Stat. 842; May 24, 1949, ch. 139, §56, 63 Stat. 96, related to report of probation officer and arrest of probationer.Section 3654, acts June 25, 1948, ch. 645, 62 Stat. 843; Aug. 2, 1949, ch. 383, §2, 63 Stat. 491, related to appointment and removal of probation officers.Section 3655, acts June 25, 1948, ch. 645, 62 Stat. 843; Mar. 15, 1976, Pub. L. 94–233, §14, 90 Stat. 233; Oct. 12, 1984, Pub. L. 98–473, title II, §§235(a)(1), 238(d), (i), 98 Stat. 2031, 2038, 2039; Oct. 30, 1984, Pub. L. 98–596, §§5, 12(a)(4), (9), (b), 98 Stat. 3136, 3139, 3140, related to duties of probation officers.Section 3656 renumbered section 3672 of this title.Statutory Notes and Related SubsidiariesEffective Date of RepealRepeal effective Nov. 1, 1987, and applicable only to offenses committed after the taking effect of such repeal, see section 235(a)(1) of Pub. L. 98–473, set out as an Effective Date note under section 3551 of this title.",
